Date,^SPX_Open,^SPX_High,^SPX_Low,^SPX_Close,^SPX_Volume,KHC_Open,KHC_High,KHC_Low,KHC_Close,KHC_Volume,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Volume
2025-07-14,6255.14990234375,6273.31005859375,6239.22021484375,6268.56005859375,4722250000,27.260000228881836,27.84000015258789,27.139999389648438,27.799999237060547,37271800,317.7300109863281,322.6000061035156,312.6700134277344,316.8999938964844,78043400
2025-07-15,6295.2900390625,6302.0400390625,6241.68017578125,6243.759765625,5133670000,27.770000457763672,27.940000534057617,27.079999923706055,27.1200008392334,20365000,319.67999267578125,321.20001220703125,310.5,310.7799987792969,77556300
2025-07-16,6254.5,6268.1201171875,6201.58984375,6263.7001953125,5177460000,27.229999542236328,27.6200008392334,27.09000015258789,27.579999923706055,19950500,312.79998779296875,323.5,312.6199951171875,321.6700134277344,97284800
2025-07-17,6263.39990234375,6304.68994140625,6262.27001953125,6297.35986328125,5512290000,27.700000762939453,28.149999618530273,27.628000259399414,28.1299991607666,17564500,323.1499938964844,324.3399963378906,317.05999755859375,319.4100036621094,73922900
2025-07-18,6312.9501953125,6315.60986328125,6285.27001953125,6296.7900390625,5184700000,28.19499969482422,28.21500015258789,27.690000534057617,27.81999969482422,18388700,321.6600036621094,330.8999938964844,321.4200134277344,329.6499938964844,94010900
